ID,Kerne_A,Cyto_A,K/C,KerneShort,CytoShort,KerneLong,CytoLong,KerneElong,KerneRund,CytoRund,CytoElong,KernePeri,CytoPeri,Class
149014631-149014646-004.BMP,3670.5,4746.25,0.4360946921,59.3245806106,98.6958480163,85.4283325367,121.3424904969,0.694436832,0.6403707521,0.410426052,0.8133659332,239.25,342.25,1
149014631-149014654-001.BMP,3604.5,3674.625,0.4951831436,64.8845115042,83.9347742873,77.4144689318,115.2085066304,0.8381445019,0.7657920806,0.3524958835,0.7285466737,225.25,311.5,1
149014631-149014654-002.BMP,3519.875,4227.125,0.4543532981,59.6573790024,92.3454986815,79.2022726947,121.5976973466,0.7532281205,0.7144339299,0.3640026181,0.7594346003,223.0,327.625,1
149014631-149014654-003.BMP,3997.875,3266.5,0.5503398434,60.0832755432,75.3264074902,94.8683298051,154.1557653803,0.6333333333,0.5655836161,0.17501418,0.4886382764,246.75,417.125,1
149014929-149014984-001.BMP,4038.25,4792.875,0.457274696,66.7389398826,120.0397429244,82.0060973343,110.1635148314,0.8138289963,0.7645590471,0.5028409676,1.0896506262,238.625,372.125,1
149014929-149014994-001.BMP,4748.5,8330.0,0.3630768054,51.4744304527,89.7408684902,117.4563748802,232.9484921608,0.438242969,0.4382413727,0.1954498371,0.3852391044,281.625,572.5,1
149014929-149015008-001.BMP,5358.0,6756.5,0.4422799125,74.2525317316,142.8937663691,93.680307429,148.0540441866,0.7926162261,0.7773493027,0.3924563405,0.9651459854,270.125,567.25,1
149014929-149015008-002.BMP,2374.125,5767.875,0.2915899042,53.8021377381,109.4688101326,59.7745765355,158.1455026234,0.9000839631,0.8460201047,0.2936380064,0.6922031188,181.75,434.625,1
149014929-149015008-003.BMP,2778.25,4677.125,0.3726506044,64.4074488358,96.9487536164,57.3846669416,135.3292281808,1.1223808078,1.0742112861,0.3251665669,0.7163918314,188.75,382.25,1
149015814-149015831-001.BMP,2690.125,8309.625,0.2445623764,48.9518987977,93.1261772452,72.6223106215,165.5173706896,0.6740614334,0.6494451138,0.3861929899,0.5626368813,189.25,451.25,1
149053341-149053350-001.BMP,4241.875,8967.875,0.321116978,72.6726040922,109.6708329654,79.1770168673,184.5887320505,0.9178497368,0.861528632,0.335111469,0.5941361195,236.875,461.125,1
149053341-149053350-002.BMP,3778.625,7470.75,0.3358964387,62.439804372,112.240724908,78.9240140895,188.0957203128,0.7911382244,0.7723703283,0.2688539946,0.5967213115,226.5,509.0,1
149053533-149053553-001.BMP,7978.875,7561.75,0.5134204705,86.0606556087,126.2115405852,116.6619046647,190.3391709554,0.7376928729,0.7464378525,0.2657517218,0.6630875818,322.875,520.0,1
149053945-149053969-001.BMP,2309.125,10602.0,0.1788476992,51.4295634825,142.1372349171,60.3738353925,131.183078177,0.8518518519,0.8066033645,0.784408487,1.0835028183,171.25,426.0,1
149053945-149053976-001.BMP,4373.125,25684.375,0.1454919737,71.9452721429,164.2272841338,75.9605160593,273.7608445341,0.9471403813,0.9649975189,0.4363514835,0.5998932551,235.25,711.5,1
149054169-149054199-001.BMP,5840.75,19894.5,0.2269552462,82.1252134544,210.7496742716,95.5248658727,210.0975963689,0.8597260274,0.8149779585,0.573853427,1.0031036904,271.5,756.25,1
149054642-149054724-001.BMP,4236.5,6285.125,0.4026469295,63.9513031465,87.6119571287,90.2718117687,159.3047394147,0.7084304823,0.6619314433,0.3153309833,0.5499645362,251.375,407.25,1
149057261-149057272-001.BMP,3389.875,4149.0,0.4496526338,61.9756600021,85.0066048328,72.3671196055,119.0378091196,0.8564063395,0.8241594237,0.3728066952,0.714114326,210.75,314.25,1
149057261-149057272-002.BMP,2915.5,5481.875,0.3471918308,53.9160673507,97.5026927166,72.8354309385,118.6633894679,0.7402450518,0.6997417328,0.4956849676,0.821674597,203.0,330.75,1
149057756-149057766-001.BMP,7984.875,22425.625,0.2625696717,101.9123393475,184.0407910742,106.1696755199,222.9125389026,0.9599006388,0.9019391953,0.5746265358,0.8256188368,319.0,630.5,1
149057756-149057766-002.BMP,5249.625,7123.125,0.4242892647,73.8042032228,116.1717333132,100.3194896319,146.7310464762,0.7356915739,0.6641524389,0.4212468385,0.7917324663,266.5,414.5,1
149057756-149057776-001.BMP,6024.875,7351.625,0.4504074309,80.3750908455,122.10027735,99.2471662064,168.6564555539,0.8098477157,0.7787928022,0.3290694206,0.7239585164,278.75,488.625,1
149057756-149057788-001.BMP,4864.25,9823.0,0.331188616,70.9448838773,145.4044887132,99.1614844584,151.9210321187,0.7154479813,0.6298541092,0.5418991355,0.9571057192,280.375,450.375,1
149057756-149057788-002.BMP,6088.5,7323.375,0.453963372,80.3045598645,122.9727559832,99.2471662064,180.0805375381,0.8091370558,0.7870171541,0.2875330923,0.6828764378,279.25,550.75,1
149057812-149057825-001.BMP,4832.125,10070.875,0.3242384084,71.1347378869,149.6893334601,90.7854613911,137.0839159056,0.7835476826,0.7464756898,0.6823454821,1.091954023,261.75,434.5,1
149057812-149057825-003.BMP,4742.625,13348.125,0.2621574562,85.6117942245,164.1292518446,76.1577310586,167.3559081718,1.124137931,1.0411202924,0.6068037917,0.9807197943,250.5,552.0,1
149057812-149057825-004.BMP,2301.0,5442.25,0.2971620444,48.84735125,106.1874755427,60.207972894,105.304320899,0.8113103448,0.8081997772,0.6248794222,1.0083866895,170.0,345.875,1
149057812-149057825-005.BMP,2226.25,4467.0,0.3326112128,48.5241328958,94.4072028305,60.8769250209,122.0245876863,0.7970858068,0.7648541653,0.3819718634,0.7736736064,174.875,417.0,1
149057812-149057847-002.BMP,3526.5,3225.75,0.5222703543,66.3066984324,113.264136892,67.0671305484,98.9545350148,0.9886616274,0.9982390517,0.4194395896,1.1446078431,213.0,363.5,1
149057812-149057847-003.BMP,4130.5,4124.5,0.5003634161,61.6742812455,100.0467299093,89.9888882029,120.3037821517,0.6853544085,0.6494339268,0.3628464384,0.8316174946,257.625,367.25,1
149057812-149057847-004.BMP,2831.75,6844.125,0.2926608705,60.9101050089,97.6082569276,65.6048778674,126.6491215919,0.9284386617,0.8377081972,0.5432799625,0.7706982544,195.5,350.75,1
149057812-149057847-005.BMP,4963.25,10385.0,0.3233756291,72.4016059509,143.7551305945,92.6498785752,148.8086019019,0.7814538677,0.7361843162,0.5971185275,0.9660404624,258.625,448.5,1
149057812-149057847-006.BMP,1751.75,4952.125,0.2613040965,36.8366295906,97.7786057259,63.0079360081,88.3628881375,0.5846347607,0.5618129402,0.8075360375,1.106557377,167.5,344.875,1
149058262-149058272-003.BMP,5547.75,9022.875,0.3807489384,72.3413634268,135.3137748998,103.7304198391,161.1365880239,0.6973977695,0.6564697662,0.4424525807,0.8397458117,281.75,452.25,1
149058262-149058288-001.BMP,2079.375,6483.5,0.2428360802,41.7160776576,91.7917988602,68.0073525437,136.3084736911,0.6134054054,0.5724416169,0.4442975559,0.6734122713,188.125,450.5,1
149058262-149058288-002.BMP,2182.0,3639.5,0.3748174869,52.1237623156,86.5646881954,55.7135531087,118.0042372121,0.9355670103,0.8950414583,0.3327795564,0.733572711,170.375,379.375,1
149058262-149058288-003.BMP,2306.75,7477.5,0.2357615556,55.6683482642,98.573382603,57.0701322935,145.9623239059,0.9754375192,0.9017639913,0.446873912,0.6753344285,177.875,414.375,1
149058262-149058288-004.BMP,2167.25,4961.75,0.3040047693,48.8354086658,101.445729112,58.8302643203,105.4751155486,0.8301069055,0.7972922286,0.567864837,0.9617977528,168.5,350.0,1
149058262-149058288-005.BMP,1935.875,4531.0,0.2993524693,45.1495448376,80.0630917481,56.0802995712,113.6353818139,0.8050874404,0.7837305576,0.4467628264,0.7045612948,156.75,306.375,1
149060626-149060638-001.BMP,4215.75,2992.125,0.5848811196,66.3810688963,78.8199786077,85.9883713068,143.1362986807,0.7719772789,0.7259480134,0.1859474752,0.5506638032,237.625,402.25,1
149060626-149060638-002.BMP,3132.625,6067.875,0.3404842128,46.5122187527,107.4820735047,86.8158971618,152.3975065413,0.5357569325,0.5292002161,0.3326526761,0.7052744887,216.5,461.75,1
149060932-149060940-001.BMP,4434.5,13825.875,0.2428482438,71.8324859749,185.2979726089,79.3095202356,216.6402548004,0.9057233704,0.8976440002,0.3750804507,0.855325677,243.0,714.625,1
149060932-149060940-002.BMP,4520.375,18875.625,0.1932114464,56.7810842686,161.869932479,101.178060863,234.9170066215,0.5611995702,0.5622272352,0.4354943678,0.6890515711,253.75,701.625,1
149061666-149061683-003.BMP,1862.5,4876.5,0.276376317,38.3482494424,66.8969953487,65.192024052,147.0918080656,0.5882352941,0.5579785064,0.2869732224,0.4547975596,163.25,372.0,1
149061666-149061699-001.BMP,2779.875,5976.375,0.3174732334,58.1238193719,74.2208214023,68.8186021363,173.7383089592,0.8445945946,0.7473494044,0.2520906737,0.4271989399,197.625,463.25,1
149061666-149061699-003.BMP,3286.625,11681.0,0.2195822651,53.4355749116,111.3586497913,79.4040301244,191.0314110297,0.6729579699,0.6637051417,0.4075496978,0.5829337133,210.25,543.875,1
149062277-149062289-001.BMP,2623.25,3808.75,0.4078435945,47.3479035287,76.7904068113,71.3442359269,116.4989270337,0.663654224,0.6561936416,0.3573129322,0.6591511936,216.75,315.625,1
149062593-149062608-001.BMP,3813.25,4184.5,0.4767903473,66.6562553856,83.742576539,81.9878039711,142.5798022162,0.8130020827,0.7222821621,0.2620822901,0.5873382852,234.5,357.625,1
149096505-149096567-001.BMP,4413.75,13126.25,0.2516391106,73.1540021951,132.8767391481,82.3468275042,238.2960343774,0.888364548,0.8287510751,0.2943182279,0.5576120454,251.875,700.625,1
149096505-149096601-001.BMP,3429.0,8741.5,0.2817468469,62.016884061,106.3573165758,79.3977329651,151.7432041312,0.7810913706,0.6925663704,0.4833676488,0.7009033267,224.125,444.0,1
149097324-149097352-001.BMP,3976.0,5858.75,0.4042807392,68.3857901954,117.6836013227,80.4114419719,133.221619867,0.8504484998,0.7829261413,0.420306073,0.88336714,234.125,501.75,1
149097324-149097373-001.BMP,4107.25,11287.625,0.2667933322,65.4237943298,124.1869324916,89.1571646027,175.3082998606,0.7338029941,0.6578831451,0.4676357829,0.7083916311,247.5,658.75,1
149097324-149097388-001.BMP,4558.625,9305.875,0.3287983699,69.2618519601,103.6403383106,83.7257427557,198.9572818471,0.8272467903,0.8279916718,0.2993282146,0.5209175424,246.75,599.5,1
149097594-149097637-001.BMP,3262.25,8053.75,0.288286497,61.3428798241,109.4009886671,70.2281994643,171.4701140141,0.8734793187,0.8421787723,0.348763791,0.6380178219,222.75,624.75,1
149097594-149097637-002.BMP,3801.125,6396.625,0.3727415361,68.6267958437,99.8643711113,81.2219182241,134.2721117731,0.8449295134,0.7336278103,0.4517408566,0.7437461867,233.375,388.125,1
149097594-149097661-001.BMP,2263.5,13481.25,0.1437622064,43.3945361954,123.5369645159,77.3369252039,184.2525440801,0.5611101822,0.481855494,0.5056072524,0.6704763027,189.25,506.5,1
149098972-149099015-001.BMP,2616.5,7917.875,0.2483773361,45.8764979526,95.3435819428,80.2807573457,195.4405280386,0.571450737,0.5169016709,0.2639304542,0.4878393591,201.25,525.0,1
149098972-149099015-002.BMP,2327.125,7534.875,0.2359688704,54.3220438585,89.4528812309,62.6817357769,182.4088813627,0.866632731,0.7541327502,0.288332907,0.4903976197,179.25,443.25,1
149099502-149099544-001.BMP,3730.625,10683.125,0.2588240395,63.187358848,105.8980572659,78.9240140895,174.7340836815,0.8006100498,0.7625588821,0.4455056076,0.6060526661,236.5,470.75,1
149099680-149099714-001.BMP,6293.5,19338.25,0.2455353224,87.9404251233,177.7175828835,96.337946833,209.506563143,0.9128326689,0.8633911297,0.5609601674,0.8482673775,303.125,638.375,1
149100064-149100072-001.BMP,5639.75,20173.375,0.218483814,75.6766109706,159.1819339255,92.7631392311,282.73308968,0.8158047647,0.8344860805,0.3213182567,0.5630113338,277.625,935.0,1
149101437-149101456-001.BMP,5301.375,10925.75,0.3266983523,79.2658116211,133.5179539717,89.2692556259,242.0123963767,0.8879407705,0.8470222476,0.2375123264,0.5516988219,279.875,664.625,1
149101437-149101467-001.BMP,4800.0,9714.5,0.330703779,62.8165930331,141.2933213318,98.8433103452,195.3100099841,0.6355168884,0.625542458,0.3242511812,0.7234310282,252.0,608.75,1
149101437-149101467-002.BMP,4804.5,12249.625,0.2817206981,76.8845870512,118.6948915466,84.5813218152,250.3477581286,0.9090019569,0.8550851821,0.2488545004,0.4741200498,253.625,640.625,1
149101620-149101650-001.BMP,4694.125,8019.75,0.3692127695,69.7281977556,101.3001017136,99.1564420499,187.4726646741,0.7032139951,0.6078870604,0.2905327161,0.5403459853,263.375,541.25,1
149101620-149101650-002.BMP,4453.25,4891.875,0.4765318816,70.8344239462,98.8505636015,82.3893196962,139.2910621684,0.8597525044,0.8353055396,0.3210250849,0.7096691063,240.25,373.25,1
149101620-149101650-003.BMP,3390.625,4137.25,0.4504093121,59.6865199436,67.1749957281,80.7217442824,167.9196236299,0.7394106814,0.6625349649,0.1868181121,0.4000425577,239.5,407.25,1
149101620-149101650-004.BMP,4369.125,7802.375,0.3589635624,67.5747227287,113.238726152,93.4077084613,147.502542351,0.7234383954,0.6375865588,0.4566021231,0.7677069449,259.25,425.5,1
149101620-149101664-001.BMP,2891.25,6364.0,0.312390265,55.8808919565,102.3015983843,70.9365914039,147.827602294,0.7877583466,0.7315687269,0.3707910338,0.6920331305,198.625,387.75,1
149102510-149102519-001.BMP,4305.125,9405.625,0.3139963168,64.2410555216,119.0073608845,92.9623579735,170.0735135169,0.6910437399,0.6342808835,0.4140229453,0.6997407087,255.125,484.0,1
149102510-149102519-002.BMP,2227.5,3595.625,0.3825265643,35.5355844398,54.4583861209,82.5651258099,133.753504627,0.4303946017,0.4160394728,0.2559022883,0.4071548351,191.125,329.75,1
149102510-149102527-001.BMP,3379.5,4429.25,0.4327837362,66.7703336569,90.6914487441,74.404300951,127.9062156426,0.8973988439,0.7772603037,0.3447124849,0.7090464548,223.375,346.625,1
149102510-149102527-002.BMP,3788.75,9942.5,0.2759217114,53.082170398,145.0927550283,90.1997782702,159.5117550527,0.5884955752,0.5929186732,0.4975312126,0.909605408,244.375,499.0,1
149102510-149102527-003.BMP,3133.875,4488.625,0.4111347983,55.3507218821,93.2799024806,77.2528316633,116.7775663387,0.7164879357,0.6685947685,0.4190873984,0.7987827235,206.75,326.875,1
149105131-149105205-001.BMP,3027.375,5853.625,0.3408822205,48.4142474607,100.1739984834,81.215762017,244.1352084399,0.5961188599,0.584380468,0.1250472607,0.4103218013,208.375,815.5,1
149105131-149105205-002.BMP,3114.0,5913.75,0.344936446,53.5651543867,96.8526034953,78.4091831357,143.558350506,0.6831489915,0.6449036991,0.3653559298,0.6746567034,208.125,368.875,1
149105131-149105205-003.BMP,1844.125,3540.125,0.3425035985,38.7029816949,75.9613250571,63.5609943283,96.7729300993,0.6089108911,0.5811913058,0.4813056213,0.7849439402,175.5,275.375,1
149105131-149105205-004.BMP,3528.375,6321.25,0.3582242979,60.1567124076,119.2121112222,79.3095202356,155.2610704588,0.7585055644,0.7142236214,0.3338780997,0.767817141,220.0,424.5,1
149105131-149105260-001.BMP,3663.25,3894.0,0.4847332032,67.6186686134,86.0226586573,79.1201617794,143.8923208514,0.8546325879,0.7450790355,0.2394588161,0.5978266119,232.875,360.5,1
149105131-149105260-002.BMP,2792.5,2875.75,0.4926564636,54.9976463091,81.3600384331,64.2572953057,98.9797959182,0.8558973117,0.8611095734,0.3737387589,0.8219863223,203.375,290.5,1
149105289-149105300-001.BMP,1763.125,3181.0,0.3566101181,49.4521851695,75.9925888378,51.0392006207,107.7868266534,0.9689059501,0.8617583387,0.3486120668,0.7050266827,153.25,286.125,1
149105289-149105300-002.BMP,3984.125,6610.125,0.3760648465,69.2637216912,135.7762410168,86.7698104181,136.20939762,0.7982467791,0.6737608582,0.4536340509,0.9968199213,253.375,453.25,1
149105289-149105311-001.BMP,3099.125,4347.0,0.4162064161,56.5541214063,91.1655299231,73.027392121,112.8716084762,0.7744234015,0.7399078388,0.434440526,0.8076923077,207.25,352.375,1
149105289-149105311-002.BMP,2923.375,4975.125,0.3701177439,48.1983482377,115.8766695466,86.3307592924,109.2886087385,0.5582986717,0.4994172352,0.5303521341,1.0602813128,228.375,346.625,1
149105289-149105311-003.BMP,4140.5,3338.5,0.5536167937,68.5429214104,96.4615384615,80.0812087821,104.0,0.8559176672,0.8220565001,0.3930020544,0.9275147929,237.375,328.25,1
149105289-149105311-004.BMP,4643.5,4608.375,0.5018982639,66.4990061966,105.3674945949,90.8735385027,118.869676537,0.7317752482,0.7159466973,0.415255859,0.8864118896,259.25,357.75,1
149140081-149140096-001.BMP,9287.125,19541.75,0.3221466325,112.7230534398,170.1316029223,110.8557621416,227.853022802,1.0168443323,0.9622210763,0.4792520537,0.7466725735,359.75,679.375,1
149140081-149140096-002.BMP,4655.625,11652.875,0.2854722997,69.9667653422,111.0500417699,89.185200566,199.684751546,0.7845109379,0.7452509247,0.3720946296,0.5561267994,257.75,512.625,1
149140536-149140551-001.BMP,9188.5,23131.5,0.2842976485,98.1302912721,207.8360706977,120.8801058901,218.5520532962,0.8117985218,0.8006543633,0.6166008694,0.9509682822,355.375,751.375,1
149140849-149140856-001.BMP,8042.0,8413.75,0.4887045562,84.7294805694,122.2748314821,140.7302383996,189.9736823879,0.6020701843,0.5170104731,0.2968334502,0.6436408978,402.375,561.625,1
149143434-149143442-001.BMP,6397.875,10920.625,0.369424315,85.9195904318,126.605140166,107.7868266534,211.5395944026,0.7971251506,0.7011557456,0.3107236274,0.5984938211,315.375,584.125,1
149190861-149190868-001.BMP,7880.375,32476.875,0.1952654108,91.0350474585,226.5705541294,115.8015543937,326.7414880299,0.7861297539,0.7482181266,0.3873252299,0.6934245036,333.5,905.0,1
149315960-149315967-001.BMP,5089.875,6129.875,0.4536531563,77.7967822314,89.2748835086,89.8109124773,176.3093871579,0.8662286139,0.803450301,0.2510792747,0.5063535467,273.125,447.125,1
149316754-149316762-002.BMP,3816.5,7560.5,0.335457502,74.0067761563,131.5040401053,74.0607858451,153.0751449452,0.9992707384,0.8859286641,0.4108197157,0.8590815978,225.25,467.375,1
149316754-149316779-001.BMP,2370.0,5271.875,0.3101333115,58.2663629241,76.0067817046,55.1089829338,165.6562706329,1.0572933816,0.9936047814,0.2446016954,0.4588222433,176.0,429.75,1
149316754-149316779-002.BMP,2424.75,4825.25,0.3344482759,51.9554629308,83.0731008078,65.4599113962,132.1968229573,0.7936989498,0.7204871846,0.3515506474,0.6284046693,179.5,368.5,1
149316941-149316952-001.BMP,4114.25,9091.875,0.3115410463,70.8562449602,96.9369924664,79.2590688817,181.9945054116,0.893982808,0.8338786687,0.3494998728,0.5326369181,259.625,496.0,1
149316941-149316961-002.BMP,3243.0,5614.75,0.3661200644,50.0416648977,97.4090669206,80.7527089329,143.8367129769,0.6196902316,0.633202859,0.3455421593,0.6772197786,236.25,589.625,1
149357849-149357857-001.BMP,2304.5,6201.5,0.2709264049,40.8193019216,83.6736172686,74.7930478053,155.724115024,0.5457633178,0.5245227978,0.3256080427,0.5373195876,182.125,392.75,1
149357849-149357857-002.BMP,4221.0,3650.75,0.5362212977,75.2238816812,109.0050382352,77.1297607931,110.4536101719,0.9752899647,0.9034029448,0.3810064974,0.9868852459,238.375,342.375,1
149357849-149357857-003.BMP,2564.375,5768.25,0.3077511588,52.7671912327,99.5730326849,65.192024052,147.8512766262,0.8094117647,0.7682502724,0.3359727358,0.6734675206,194.125,399.875,1
149357849-149357867-001.BMP,4167.125,4375.5,0.4878038074,65.2668280824,90.075123159,90.5207158611,142.2146265333,0.7210153771,0.6475162726,0.2754541225,0.6333745365,258.5,355.625,1
149357849-149357867-002.BMP,6869.625,10167.125,0.403223913,87.1212812524,147.4050701464,104.9571341072,174.1866814656,0.8300653595,0.7939976586,0.4266565244,0.8462476517,317.125,494.75,1
149358108-149358125-001.BMP,2231.375,10074.875,0.1813204672,41.4609528236,100.3821610081,71.3442359269,215.0581316761,0.5811394892,0.5581679546,0.2773563083,0.4667675676,175.75,504.0,1
153275893-153275939-001.BMP,2268.5,3691.5,0.3806208054,51.0294955076,98.2589450607,61.8465843843,83.4326075345,0.8250980392,0.7551225901,0.6752138744,1.1777043528,175.125,273.0,1
153275893-153275939-003.BMP,3506.625,6620.25,0.3462692094,54.8683950733,97.6029072872,84.693565281,151.3274595042,0.6478460895,0.622441603,0.3680857684,0.6449781659,226.5,396.375,1
153276386-153276405-001.BMP,4176.875,3323.625,0.5568795414,65.543375186,82.634220861,90.1387818866,135.9485196683,0.7271384615,0.6545430675,0.2289671454,0.6078346499,258.625,368.5,1
153276386-153276405-002.BMP,4113.5,3702.125,0.526317473,64.1494190439,94.4603228944,82.6196102629,150.920508878,0.776443012,0.7672825765,0.20694964,0.6258945427,231.125,426.75,1
153276386-153276405-003.BMP,3392.375,10922.5,0.2369825095,53.1815476446,120.5025917182,84.2021377401,187.9627622696,0.6315937941,0.6092110015,0.3936303121,0.6410982168,224.0,502.25,1
153276386-153276405-004.BMP,3554.75,7583.5,0.3191479811,65.853437946,92.8119000096,76.6550715869,183.5755975069,0.8590878148,0.7702600871,0.2865166792,0.505578635,223.875,441.25,1
153276386-153276414-001.BMP,4264.25,6076.75,0.4123634078,63.0103194492,124.1587693238,86.9540108333,120.9338662245,0.7246395979,0.7180811703,0.529036472,1.0266666667,238.625,405.375,1
153276799-153276818-002.BMP,6480.5,13973.25,0.3168367659,82.085904291,148.4558958427,126.2457920091,203.9730374339,0.6502070523,0.5177079226,0.4276239507,0.7278211753,329.125,549.25,1
153697342-153697353-001.BMP,8683.5,3399.5,0.7186543077,95.3833791353,118.3091158565,124.0362850137,151.4760707175,0.7689957751,0.7186334473,0.1886414396,0.7810416213,357.625,415.5,1
153697342-153697366-001.BMP,3330.375,4135.75,0.4460647257,59.4994669919,103.0726573742,76.1183289359,118.5959527134,0.7816706938,0.7318545303,0.3743903624,0.8691077142,205.875,336.875,1
153697342-153697366-002.BMP,5009.5,1945.375,0.7202861302,77.0565686068,97.747612373,97.6165969495,112.8007092176,0.789379788,0.6693560184,0.1946658582,0.8665513989,283.25,333.375,1
153697342-153697375-001.BMP,2586.75,1885.375,0.578416301,52.767801096,73.220780303,71.0281634283,93.6482781475,0.742913776,0.6528349638,0.2737210954,0.7818700114,191.875,261.375,1
153697342-153697375-002.BMP,3235.75,1030.375,0.758475197,55.4844036487,57.3732174517,86.4927742647,102.5914226434,0.6414917792,0.5507131208,0.1246474295,0.559239905,239.75,269.125,1
153697342-153697375-003.BMP,2232.0,2441.625,0.4775736179,46.3327253799,67.8536698037,67.4685111737,89.8109124773,0.6867311072,0.624312536,0.3854169977,0.7555169849,184.0,249.0,1
153697342-153697384-001.BMP,2504.375,3175.5,0.4409207949,49.9520459696,81.2785386622,70.0071424927,103.0776406404,0.7135278515,0.6506160549,0.3805338517,0.7885176471,187.875,284.125,1
153697342-153697384-002.BMP,4739.375,4906.875,0.4913178696,60.9768029396,91.3827737926,99.8248466064,154.547727256,0.6108379328,0.6055554107,0.2615711656,0.5912916056,262.0,391.75,1
153698259-153698268-001.BMP,2525.75,2002.25,0.5578069788,52.045799316,71.851390031,61.9838688692,85.8020978765,0.8396668402,0.8370340396,0.3462841454,0.837408313,179.625,244.125,1
153698259-153698268-002.BMP,2591.625,1644.0,0.6118636565,51.1780237246,66.9294939374,66.7083203206,90.0499861188,0.7671910112,0.7415189742,0.2581336554,0.7432482427,182.25,249.25,1
153698259-153698268-003.BMP,3199.375,3607.25,0.4700383817,54.7542065666,89.8735748536,72.6154253585,104.2353107157,0.754029964,0.7725338078,0.422723732,0.8622181316,204.0,301.875,1
153701139-153701158-001.BMP,1465.25,3386.25,0.3020199938,31.0745505105,55.3862328542,65.3911308971,139.3125981381,0.4752104771,0.4362989343,0.2221510412,0.3975680132,160.875,342.0,1
153701139-153701158-003.BMP,1815.375,3879.375,0.3187804557,44.1414837566,72.0716587061,53.600373133,118.7013058058,0.8235294118,0.8045274064,0.3505588118,0.6071682044,152.0,315.5,1
153701139-153701158-004.BMP,1312.125,2291.75,0.3640872672,37.6686948075,69.1229275257,46.3249392876,71.5681493403,0.8131407269,0.7784946121,0.5696889353,0.9658336587,131.375,219.375,1
153701139-153701158-005.BMP,2304.5,2265.875,0.5042255832,43.1364459604,57.196125055,69.8713102783,111.8257573191,0.6173699304,0.6010201825,0.2307078491,0.5114754098,185.375,306.75,1
153701622-153701650-001.BMP,3922.75,3235.25,0.5480231908,65.1354101483,83.7802620804,94.1116358374,118.5959527134,0.6921079372,0.5639155949,0.2928722529,0.7064344117,249.5,350.125,1
153829664-153829678-001.BMP,5770.125,5873.75,0.4955502356,74.0913516113,106.972179361,112.6987133911,171.1286066092,0.6574285489,0.5784388102,0.2553761576,0.6250981731,291.375,424.25,1
153829700-153829711-001.BMP,4063.0,4214.75,0.4908338619,66.3215967423,93.0024248599,80.3056660517,127.5343091094,0.8258644751,0.8021665794,0.3299346063,0.7292345527,254.5,332.375,1
153829745-153829763-001.BMP,3958.75,13330.125,0.2289767264,54.2952844409,106.133155139,96.1041102139,321.4358411876,0.5649631875,0.5457380952,0.1642690478,0.3301845704,249.625,927.625,1
153915230-153915252-001.BMP,4361.125,6254.0,0.4108406637,68.5638720864,91.4611330485,82.4924238946,151.2117720285,0.8311535636,0.8159818971,0.3482545424,0.6048545812,248.25,412.625,1
153916675-153916684-001.BMP,9806.0,26386.625,0.2709391761,109.6048977932,202.8975950343,118.5622199522,260.4860840813,0.9244504517,0.8881971243,0.4951364627,0.778919134,363.125,806.5,1
204870815-204870836-001.BMP,4571.125,2682.125,0.6302174887,63.3269307254,84.1798313137,104.694794522,126.4911064067,0.6048718183,0.5309859606,0.2134367259,0.6655,271.375,344.25,1
204870815-204870836-002.BMP,3486.5,2087.125,0.625535446,53.2397013404,73.8809137434,91.9238815543,104.2353107157,0.5791715976,0.5253431565,0.2445844533,0.7087896917,229.125,276.25,1
204870892-204870902-001.BMP,3333.75,3348.75,0.4988776655,57.5199828835,79.5921130427,85.7962703152,112.071405809,0.670425214,0.5766420775,0.3394714113,0.7101910828,246.0,292.875,1
204870892-204870910-001.BMP,5672.5,3728.25,0.6034093024,71.5643423385,101.3663021299,102.9563014099,133.5552320203,0.6950943396,0.6813633318,0.2661296929,0.7589841341,285.25,382.125,1
149056321-149056343-001.BMP,5907.625,14108.75,0.2951396044,72.2055448712,136.1535571284,106.6677083282,194.79476379,0.6769203726,0.6610847043,0.4734172731,0.6989590196,284.625,665.625,1
149056321-149056343-002.BMP,2520.875,1496.625,0.6274735532,42.3127208025,49.9766746362,88.2949602186,106.9298835686,0.4792201129,0.4117082783,0.1666575244,0.4673779955,215.0,251.125,1
149056321-149056343-003.BMP,1696.625,2409.0,0.413244025,46.1444155796,57.675582153,55.3263047745,108.5034561662,0.834041163,0.7057203667,0.2605312209,0.5315552535,154.375,286.75,1
149056321-149056360-001.BMP,2129.0,3653.25,0.3681957715,43.8815803024,73.0814382518,71.1688133946,117.2390719854,0.6165844028,0.5351879547,0.3384112308,0.6233539469,189.125,376.875,1
149056321-149056360-002.BMP,2837.875,4928.375,0.3654112345,53.7880078272,92.1836800565,74.8865809074,118.6001686339,0.7182596291,0.6443107477,0.4461113281,0.7772643253,230.875,318.0,1
149056321-149056360-003.BMP,3224.125,10321.5,0.2380196558,55.4390975671,118.4435808137,72.0069441096,151.6080472798,0.7699132112,0.7917229406,0.5717529676,0.7812486404,211.5,422.75,1
149056410-149056423-001.BMP,1995.5,4660.125,0.2998215795,46.3700811407,78.7313371427,57.5586657246,114.236596588,0.8056142469,0.7669029615,0.4546709144,0.6891954023,177.375,303.25,1
